CustomerID,Country,State,City,Zip Code,Phone Number,Lat Long,Gender,Senior Citizen,Age,Birthday,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Number of Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Churn Reason,Name,Churn Score
8178-EYZUO,United States,California,San Francisco,94105,555-512-4101,"37.789168, -122.395009",Male,No,56,1/15,No,No,46,Yes,Yes,3,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.7,4154.8,1,3378,Extra data charges,Jerry Saechao,25
5049-GLYVG,United States,California,Badger,93603,555-993-9249,"36.64545, -118.924982",Male,No,33,5/26,No,No,1,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,1,3618,Attitude of service provider,Ryan Wright,80
0407-BDJKB,United States,California,San Francisco,94114,555-148-7285,"37.758085, -122.434801",Male,No,44,8/27,Yes,No,60,Yes,Yes,1,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.75,5742.9,1,4129,Service dissatisfaction,Rafaela Kim,62
9600-UDOPK,United States,California,San Francisco,94117,555-327-7171,"37.770533, -122.445121",Male,No,24,4/24,Yes,No,30,Yes,Yes,3,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.05,2866.45,1,4095,Lack of self-service on Website,Jill Gilling,9
4910-GMJOT,United States,California,San Francisco,94129,555-927-8217,"37.797526, -122.464531",Female,No,18,7/20,No,No,1,Yes,Yes,4,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,94.6,1,4033,Don't know,Karin Wright,60
4446-BZKHU,United States,California,Pleasant Hill,94523,555-102-3182,"37.95338, -122.076886",Male,No,31,5/18,Yes,No,61,Yes,Yes,4,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.55,6281.45,1,5011,Lack of self-service on Website,Tony Montgomery,24
2237-ZFSMY,United States,California,Riverdale,93656,555-288-3003,"36.452211, -119.94575",Female,No,50,7/29,No,No,39,Yes,No,,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,95.55,3692.85,1,2767,Attitude of service provider,Adam Nixon,38
5976-JCJRH,United States,California,Danville,94526,555-430-2391,"37.815459, -121.977203",Male,No,44,1/2,Yes,No,10,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,738.2,1,2162,Limited range of services,Gilbert Ricks,54
0137-OCGAB,United States,California,Fairfield,94533,555-471-5416,"38.287136, -122.02711",Female,No,30,12/28,No,No,1,Yes,Yes,2,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.2,80.2,1,3056,Lack of affordable download/upload speed,Rebecca Fitzgerald,26
5028-GZLDO,United States,California,Moraga,94556,555-640-5856,"37.827946, -122.107185",Male,No,53,5/21,No,No,2,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.7,140.7,1,5317,Service dissatisfaction,Helen Shannon,66
6877-TJMBR,United States,California,Orinda,94563,555-620-7286,"37.873916, -122.20522",Male,No,61,11/11,Yes,No,1,Yes,No,,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.8,84.8,1,2627,Network reliability,Rosina Moore,77
2195-ZRVAX,United States,California,Rodeo,94572,555-201-6402,"38.027218, -122.23463",Female,No,37,5/25,Yes,No,47,Yes,No,,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,4045.65,1,3631,Don't know,Joseph Liberatore,26
8066-POXGX,United States,California,Fresno,93720,555-283-4250,"36.878709, -119.7645",Female,No,20,8/15,No,No,13,No,No phone service,,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,446.1,1,3104,Attitude of service provider,Richard Bird,63
3550-SAHFP,United States,California,Saint Helena,94574,555-410-1298,"38.581354, -122.296283",Female,No,20,9/17,No,No,33,Yes,Yes,3,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.35,2757.85,1,5456,Price too high,Stephan Klein,28
7854-EKTJL,United States,California,Salinas,93901,555-699-2558,"36.64152, -121.622188",Female,No,56,11/5,No,Yes,2,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.6,35.85,1,2843,Attitude of support person,Elizabeth Holderby,61
4873-ILOLJ,United States,California,Sunol,94586,555-824-2326,"37.587494, -121.862856",Male,No,64,7/27,No,No,24,Yes,No,,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.35,2238.5,1,5546,Service dissatisfaction,Linda Arend,21
2725-KXXWT,United States,California,Vallejo,94589,555-153-4892,"38.161321, -122.271588",Male,No,46,7/10,Yes,No,1,Yes,No,,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,90.75,1,5460,Lack of self-service on Website,Gregory Wilson,60
9565-DJPIB,United States,California,Vallejo,94590,555-902-9772,"38.104705, -122.247387",Female,No,53,1/3,No,No,4,Yes,Yes,1,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,89.6,365.65,1,4689,Network reliability,John Gilreath,53
4361-JEIVL,United States,California,Greenfield,93927,555-123-8161,"36.248708, -121.386617",Male,No,40,7/28,No,Yes,1,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.4,44.4,1,4067,Attitude of service provider,Lucio Sewell,23
4659-NZRUF,United States,California,Oakland,94609,555-232-6710,"37.834341, -122.26437",Female,No,16,9/17,No,No,19,Yes,Yes,5,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,1789.25,1,5830,Long distance charges,Charles Halyk,28
8429-XIBUM,United States,California,Oakland,94618,555-880-7017,"37.84551, -122.235181",Male,No,45,6/8,No,No,22,Yes,Yes,2,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,1,4694,Extra data charges,Linda Trentman,65
2608-BHKFN,United States,California,Berkeley,94703,555-649-3210,"37.863843, -122.275684",Female,No,41,9/5,No,No,4,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.05,266.9,1,3600,Price too high,Cesar Miller,35
7341-LXCAF,United States,California,Berkeley,94705,555-541-4458,"37.858898, -122.240512",Male,No,41,12/16,Yes,No,4,Yes,Yes,1,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,301.4,1,4013,Product dissatisfaction,Carl Leggett,22
8128-YVJRG,United States,California,Berkeley,94709,555-535-7044,"37.878554, -122.26609",Female,No,33,8/19,No,No,7,Yes,Yes,1,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.65,604.7,1,4513,Lack of self-service on Website,Andrew Ortiz,54
1569-TTNYJ,United States,California,Richmond,94805,555-915-9440,"37.941456, -122.320968",Male,No,34,6/28,Yes,No,5,Yes,Yes,4,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.75,412.1,1,3401,Don't know,Gary Staton,59
7598-UAASY,United States,California,Marshall,94940,555-443-2248,"38.129308, -122.834815",Male,No,58,3/1,Yes,No,2,Yes,No,,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.4,151.8,1,4340,Attitude of service provider,Michael Phan,28
7938-OUHIO,United States,California,Mill Valley,94941,555-822-1079,"37.901371, -122.572024",Male,No,34,1/18,No,No,3,Yes,No,,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,293.65,1,3916,Attitude of service provider,Claudia Whalen,43
3387-VATUS,United States,California,Aromas,95004,555-895-3362,"36.878364, -121.629781",Male,No,65,7/30,No,No,5,Yes,Yes,5,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.85,462.8,1,5701,Attitude of service provider,Craig Battaglia,47
1143-NMNQJ,United States,California,Boulder Creek,95006,555-546-3021,"37.171727, -122.142961",Female,No,31,2/18,No,No,2,Yes,Yes,5,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.7,169.8,1,2187,Attitude of service provider,Lesley Katz,59
0568-ONFPC,United States,California,San Francisco,94112,555-111-6014,"37.720498, -122.443119",Male,No,23,1/30,Yes,Yes,5,Yes,Yes,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.9,135,1,2102,Moved,Lisa Munoz,76
0733-VUNUW,United States,California,San Francisco,94114,555-110-3956,"37.758085, -122.434801",Male,No,42,9/23,No,No,24,Yes,Yes,3,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.65,1400.55,1,4126,Competitor had better devices,Phyllis Delgado,32
6857-VWJDT,United States,California,Santa Cruz,95060,555-854-1293,"36.993451, -122.098858",Female,No,17,11/22,No,No,1,Yes,Yes,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.65,95.65,1,3473,Attitude of service provider,Guadalupe Bragg,59
6100-QQHEB,United States,California,San Jose,95121,555-188-7341,"37.304681, -121.809955",Male,No,18,10/5,Yes,No,17,Yes,Yes,4,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,1515.1,1,5775,Moved,Samantha Godfrey,68
2691-NZETQ,United States,California,San Jose,95130,555-910-6898,"37.277592, -121.986477",Male,No,65,9/17,No,No,9,Yes,Yes,5,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,758.6,1,2752,Competitor offered higher download speeds,Andrew Mercier,68
6777-TGHTM,United States,California,San Francisco,94122,555-827-8331,"37.760412, -122.484966",Female,No,28,10/26,No,No,53,Yes,Yes,3,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.95,5785.5,1,5550,Competitor had better devices,Ashely Faler,58
3538-WZPHD,United States,California,San Francisco,94127,555-189-3951,"37.736535, -122.45732",Male,No,34,4/24,No,No,3,No,No phone service,,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,79.45,1,2734,Competitor had better devices,David Reese,63
7295-JOMMD,United States,California,San Jose,95135,555-306-7518,"37.28682, -121.723877",Female,No,18,10/10,No,No,4,Yes,No,,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,396.3,1,2895,Competitor made better offer,Kathryn Russell,79
4905-JEFDW,United States,California,Palo Alto,94306,555-258-9653,"37.416159, -122.131337",Male,No,47,7/12,No,No,11,No,No phone service,,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.6,470.6,1,3119,Competitor offered higher download speeds,Gail Pierce,29
6023-YEBUP,United States,California,Stockton,95210,555-461-5948,"38.033219, -121.297433",Male,No,62,5/10,No,No,3,Yes,Yes,4,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.95,329.95,1,5351,Competitor offered higher download speeds,Forrest Mcclelland,51
0117-LFRMW,United States,California,Angwin,94508,555-508-7305,"38.542448, -122.419923",Male,No,61,2/25,Yes,Yes,37,No,No phone service,,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,1,3627,Competitor offered more data,Maria Coleman,40
7209-JCUDS,United States,California,Stockton,95212,555-808-6775,"38.049457, -121.21653",Male,No,16,5/2,No,No,10,Yes,No,,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.9,1048.85,1,2832,Competitor offered higher download speeds,Charmaine Anderson,8
0772-GYEQQ,United States,California,Lodi,95240,555-693-9773,"38.123544, -121.159078",Male,No,58,3/17,No,No,3,Yes,No,,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.35,262.05,1,5202,Competitor offered more data,Alexandra Thompson,60
4786-UKSNZ,United States,California,Clayton,94517,555-386-6990,"37.881842, -121.848111",Male,No,32,3/24,No,No,1,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,1,5418,Competitor made better offer,Linda Saunders,53
4831-EOBFE,United States,California,Mountain Ranch,95246,555-114-8789,"38.264262, -120.515133",Male,No,26,9/8,Yes,No,29,Yes,No,,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.65,2649.15,1,5150,Don't know,Aaron Latham,52
2004-OCQXK,United States,California,Merced,95348,555-643-5759,"37.40122, -120.514191",Female,No,61,8/27,No,No,1,Yes,No,,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.95,81.95,1,5622,Limited range of services,Sheri Clay,59
5027-QPKTE,United States,California,Modesto,95350,555-109-7725,"37.671806, -121.007575",Male,No,16,11/2,Yes,No,7,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,451.1,1,4292,Lack of affordable download/upload speed,Noreen Martin,33
2672-HUYVI,United States,California,Newman,95360,555-721-4559,"37.343846, -121.039391",Female,No,62,3/12,No,No,6,Yes,No,,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,455.3,1,2266,Long distance charges,Carolyn Williams,30
7508-MYBOG,United States,California,Patterson,95363,555-574-2366,"37.410236, -121.320337",Male,No,42,2/26,Yes,No,14,Yes,Yes,1,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.1,1235.55,1,2177,Extra data charges,Catherine Tinkle,35
0148-DCDOS,United States,California,Planada,95365,555-383-7106,"37.329725, -120.306399",Male,No,34,12/22,No,No,25,Yes,Yes,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.7,2362.1,1,5641,Price too high,Paul Caruthers,58
7240-ETPTR,United States,California,Pope Valley,94567,555-226-3589,"38.672708, -122.403219",Female,No,24,12/11,Yes,No,9,No,No phone service,,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.75,442.2,1,4359,Lack of affordable download/upload speed,George Harris,41
9992-RRAMN,United States,California,Riverbank,95367,555-866-9219,"37.734971, -120.954271",Male,No,57,11/9,Yes,No,22,Yes,Yes,5,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.1,1873.7,1,5248,Product dissatisfaction,Craig Butler,62
5995-OIGLP,United States,California,Port Costa,94569,555-960-7208,"38.035707, -122.196821",Male,No,45,9/26,No,No,12,Yes,No,,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,56.65,654.85,1,3043,Extra data charges,John Moran,43
6261-RCVNS,United States,California,Rodeo,94572,555-247-2035,"38.027218, -122.23463",Female,No,46,12/26,No,No,42,Yes,No,,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.9,3160.55,1,2774,Price too high,Deborah Barron,46
7951-QKZPL,United States,California,Saint Helena,94574,555-634-1701,"38.581354, -122.296283",Female,No,58,11/12,Yes,No,33,Yes,Yes,5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.5,740.3,1,5194,Product dissatisfaction,Jeffry Cerrone,32
0310-MVLET,United States,California,Snelling,95369,555-971-1019,"37.521708, -120.426843",Female,No,40,1/23,Yes,No,61,Yes,Yes,3,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,6010.05,1,5612,Service dissatisfaction,Randy Littler,72
0495-RVCBF,United States,California,Santa Rosa,95401,555-351-2523,"38.460517, -122.790335",Female,No,36,12/31,No,No,1,Yes,No,,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.7,79.7,1,2066,Don't know,Clifford Cardenas,77
2115-BFTIW,United States,California,Clearlake Oaks,95423,555-149-7304,"39.07116, -122.598542",Male,No,31,11/6,No,No,25,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.95,1767.35,1,4881,Product dissatisfaction,Donna Heron,8
9033-EOXWV,United States,California,Oakland,94603,555-298-9480,"37.739113, -122.175602",Female,No,22,3/10,No,No,12,Yes,Yes,2,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,74.05,872.65,1,4149,Don't know,Charles Willis,22
0611-DFXKO,United States,California,Comptche,95427,555-770-2638,"39.239818, -123.565432",Male,No,23,12/19,Yes,No,20,Yes,No,,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89,1820.45,1,4594,Service dissatisfaction,Helena Schneider,43
7780-OTDSO,United States,California,Covelo,95428,555-585-2739,"39.83307, -123.178765",Male,No,56,1/26,Yes,No,18,Yes,Yes,4,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.4,1742.95,1,2421,Lack of self-service on Website,Margaret Fleming,55
9747-DDZOS,United States,California,Eldridge,95431,555-260-3138,"38.348884, -122.51699",Female,No,39,2/22,No,No,1,Yes,No,,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),73.5,73.5,1,4378,Network reliability,Mable Anderson,29
0564-JJHGS,United States,California,Guerneville,95446,555-327-7491,"38.52576, -123.013347",Male,No,65,8/31,No,No,9,Yes,Yes,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.5,829.1,1,5007,Limited range of services,Lewis Gomez,54
0687-ZVTHB,United States,California,Richmond,94805,555-552-1694,"37.941456, -122.320968",Male,No,54,8/13,Yes,No,65,Yes,Yes,2,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),72.45,4653.85,1,4415,Competitor offered more data,John Stierwalt,54
3348-CFRNX,United States,California,Healdsburg,95448,555-568-2174,"38.618347, -122.908422",Female,No,57,10/2,Yes,No,28,Yes,No,,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.35,2602.9,1,2990,Lack of affordable download/upload speed,Marlena Robertson,62
1428-GTBJJ,United States,California,Jenner,95450,555-775-3629,"38.505995, -123.187019",Male,No,20,11/13,No,No,11,Yes,No,,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,824.75,1,4601,Long distance charges,Scott Oconnor,51
2249-YPRNG,United States,California,The Sea Ranch,95497,555-949-8516,"38.696659, -123.436861",Female,No,40,4/12,Yes,No,20,Yes,Yes,5,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.85,2239.65,1,4223,Service dissatisfaction,Luis Byrd,52
7410-YTJIK,United States,California,Eureka,95501,555-778-3529,"40.796621, -124.15428",Female,No,39,7/17,No,No,7,Yes,Yes,3,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.45,480.75,1,2872,Lack of self-service on Website,Christine Mcnamara,77
4250-ZBWLV,United States,California,Olema,94950,555-292-9917,"38.052209, -122.775567",Male,No,26,3/26,No,No,68,Yes,Yes,3,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.45,7176.55,1,4454,Competitor offered higher download speeds,Keith Butler,72
4626-GYCZP,United States,California,Eureka,95503,555-801-5404,"40.737431, -124.108897",Male,No,37,6/8,No,No,7,Yes,Yes,4,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,635.6,1,3506,Network reliability,James Acres,66
5590-BYNII,United States,California,Bayside,95524,555-229-9402,"40.825486, -124.049485",Male,No,32,4/20,No,No,22,Yes,Yes,3,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,2095,1,4152,Don't know,Cathy Pritchett,42
2027-OAQQC,United States,California,Aptos,95003,555-932-4942,"37.013471, -121.877877",Female,No,60,9/29,No,No,43,No,No phone service,,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,1,4044,Competitor offered more data,Elizabeth Roblez,48
1591-NFNLQ,United States,California,Crescent City,95531,555-366-4867,"41.701223, -124.003393",Male,No,61,5/9,No,No,51,Yes,Yes,3,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),80,4242.35,1,4769,Don't know,James Grigsby,26
0596-BQCEQ,United States,California,Hydesville,95547,555-258-8237,"40.557314, -124.081662",Female,No,37,12/22,Yes,No,62,Yes,No,,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,6283.3,1,4120,Product dissatisfaction,Eileen Mcbride,24
1555-DJEQW,United States,California,Cupertino,95014,555-660-5445,"37.306612, -122.080621",Female,No,44,10/24,Yes,No,70,Yes,Yes,3,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.2,7723.9,1,5947,Price too high,Russell Wilson,55
